source,destination,time,ms,labels_popped,truncated,routes
RNGG,MRR,18:00,8.933,1635,0,50
GAD,KLRS,04:00,11.488,3971,0,50
JOB,BTP,07:00,16.169,4496,0,50
SWV,BDM,17:00,7.855,2815,0,50
DEB,TRK,05:00,7.757,2638,0,50
MRHA,KQL,11:00,2.431,1,0,0
PUL,BCH,11:00,14.025,4512,0,50
NRL,BBN,13:00,2.616,1,0,0
ULT,WR,22:00,8.409,3358,0,50
DIB,RNV,12:00,5.800,1619,0,50
WSJ,NIR,13:00,58.380,23491,0,50
NGR,VAJ,13:00,32.394,12952,0,50
BGKT,RLS,08:00,35.212,18662,0,50
CPSN,DDDM,17:00,15.308,4524,0,50
CMU,MWQ,03:00,12.726,6306,0,50
SVM,MYD,20:00,3.497,1,0,0
RMT,GMH,13:00,23.453,7309,0,50
DYW,BST,23:00,4.975,1,0,0
SBP,LJR,15:00,6.545,3331,0,50
TDN,JJKR,03:00,10.981,4711,0,50
NRS,NGAN,06:00,1.469,1,0,0
SBLT,HDK,22:00,4.455,1,0,0
TK,GVR,06:00,15.078,8425,0,50
PND,KNJ,12:00,9.944,2338,0,50
STPD,BCK,16:00,20.721,12604,0,50
ORGA,BD,16:00,5.906,1,0,0
BSTP,TNR,00:00,32.979,19110,0,50
KSV,NBG,05:00,7.629,3173,0,50
KKA,AUB,03:00,5.466,1700,0,50
KAH,ULT,07:00,9.499,3421,0,50
LKO,RDF,05:00,8.725,3413,0,50
HMT,KTLA,22:00,3.436,1,0,0
NUQ,UVD,01:00,8.904,5706,0,50
MWX,DWZ,22:00,1.314,1,0,0
SAW,RDF,11:00,21.935,12783,0,50
MAKR,MAKM,04:00,5.954,2233,0,50
KFD,KLV,01:00,4.994,2043,0,50
MDR,BWR,20:00,6.775,5372,0,50
KJM,KPRR,05:00,159.853,110945,1,43
SWA,BAB,16:00,11.103,1629,0,50
SIW,BRPL,23:00,6.200,1,0,0
YLK,RRME,12:00,9.935,4526,0,50
SLT,JLLO,05:00,8.364,3257,0,50
NLV,URI,02:00,13.857,3139,0,50
CNC,NDB,22:00,4.626,1,0,0
KT,YLK,09:00,54.803,33882,0,50
PHN,UGR,23:00,3.966,1,0,0
LD,MHBA,05:00,5.766,1607,0,50
DOR,KLYT,10:00,27.039,15538,0,50
TKG,MOF,04:00,13.184,3585,0,50
BFR,CUR,14:00,9.702,3001,0,50
AHH,VTJ,00:00,12.506,7518,0,50
CKI,SGLA,19:00,14.607,7599,0,50
PPC,TEA,08:00,5.293,1,0,0
TUN,PBR,23:00,4.026,1,0,0
JMT,LBI,22:00,10.534,6881,0,50
VR,VDV,18:00,238.635,213116,1,1
JM,BVQ,20:00,4.911,1,0,0
KOV,RJP,17:00,16.441,9654,0,50
GJS,DLI,05:00,7.214,1576,0,50
NDZ,KLT,15:00,19.939,9376,0,50
RMU,BVU,23:00,8.385,4288,0,50
MFC,RDU,18:00,10.143,4325,0,50
SMBL,KTES,14:00,8.182,3214,0,50
AGTL,SHE,00:00,3.765,1,0,0
RNL,HPLE,09:00,7.173,2909,0,50
TME,MBG,05:00,50.482,37088,0,50
SAPE,NCB,01:00,6.158,1765,0,50
DBR,SBE,07:00,7.889,1905,0,50
CC,SKLR,12:00,1.545,1,0,0
PNVL,SBE,02:00,7.135,1866,0,50
DMV,KEB,05:00,5.398,1432,0,50
ANK,JRK,11:00,20.651,10747,0,50
SVGA,NMT,00:00,3.099,1,0,0
BNVD,SZY,06:00,1.406,1,0,0
BTU,JOB,23:00,3.692,1,0,0
TKH,UJH,23:00,2.589,1,0,0
KSH,AUBR,12:00,12.262,2456,0,50
RDF,KPTN,08:00,6.395,1190,0,50
NCR,JLWC,02:00,1.255,1,0,0
QLM,ANVT,22:00,4.298,1,0,0
BBN,UDGR,10:00,2.925,1,0,0
MKDD,DXN,08:00,28.025,28202,0,50
MYA,ROK,23:00,4.283,1,0,0
DMM,JI,13:00,66.795,30543,0,50
MJBT,HRI,09:00,7.111,1050,0,50
NLDA,SKI,05:00,21.023,9557,0,50
TAP,CKR,21:00,4.672,1,0,0
TKC,VNA,02:00,14.565,9200,0,50
ANDN,KUCE,20:00,7.263,1864,0,50
DBG,PVRD,00:00,6.675,1986,0,50
DEC,ARA,22:00,66.255,21859,0,50
CBCC,BSYA,20:00,8.319,2348,0,50
NUQ,ETR,05:00,19.234,13085,0,50
UD,KER,13:00,145.163,80771,0,50
PLM,KGS,13:00,6.797,1764,0,50
MLAR,KDU,12:00,3.041,1,0,0
GPZ,RBH,20:00,8.376,2181,0,50
ETR,BSJ,08:00,11.444,11866,0,50
KEJ,SVA,21:00,3.949,1,0,0
TVCS,SKB,21:00,4.183,1,0,0
JPG,KATL,18:00,11.090,3896,0,50
RMPB,SEM,11:00,3.606,3,0,0
STL,KSWD,13:00,7.058,2498,0,50
DNM,CHP,07:00,4.268,976,0,50
GTK,MOF,20:00,3.891,1,0,0
AO,CRP,15:00,5.805,1376,0,50
BELA,HTE,01:00,10.693,5055,0,50
GAYA,TSR,21:00,93.220,40890,0,50
KUDL,KMBL,09:00,11.504,9776,0,50
BJL,SBP,19:00,9.184,2980,0,50
SHG,AY,07:00,7.539,2184,0,50
PNME,PAP,18:00,12.970,9322,0,50
RIG,HLZ,15:00,1.275,1,0,0
SFC,BTK,12:00,6.275,2909,0,50
SQR,KMME,12:00,4.084,1,0,0
AVD,ETR,06:00,69.111,51286,0,50
KDM,TOI,00:00,4.260,1723,0,50
JLLO,BPO,13:00,3.315,1,0,0
RFJ,LM,00:00,9.461,3691,0,50
MNM,KAP,01:00,2.766,1,0,0
LD,HSP,01:00,12.620,7412,0,50
PMR,VLY,04:00,31.660,18656,0,50
DDJ,CPK,07:00,5.589,1792,0,50
AFK,GHD,10:00,9.693,3309,0,50
DEOR,SRT,00:00,4.260,1,0,0
BAM,POE,04:00,23.951,12221,0,50
VDS,GJS,05:00,10.176,5055,0,50
PPA,NMZ,15:00,4.655,1,0,0
PSA,KAJ,20:00,6.249,1592,0,50
RBH,KCG,14:00,7.941,1849,0,50
GGJ,SVM,07:00,13.308,4642,0,50
SDGH,PIL,06:00,5.736,1913,0,50
SDB,DVL,04:00,46.104,6832,0,50
BPB,IDR,08:00,6.493,1,0,0
TAN,ZRDE,19:00,21.918,2475,0,50
JRTB,WDA,05:00,13.075,2726,0,50
QLD,RDM,09:00,15.246,2162,0,50
LWR,MNM,03:00,16.266,3298,0,50
NMJ,JCL,01:00,180.790,84508,0,50
JYG,MADA,18:00,14.989,2164,0,50
PGTN,AL,04:00,20.498,5355,0,50
DUD,RMPB,12:00,11.838,2591,0,50
MLV,DUB,22:00,15.109,3585,0,50
NAN,ATNR,11:00,15.409,2007,0,50
DRSV,HSK,14:00,59.013,10754,0,50
UBC,GBE,15:00,3.652,1,0,0
PKB,BPRS,18:00,24.789,4241,0,50
MDNR,BLD,18:00,7.205,1,0,0
KWV,PGRL,12:00,27.467,8297,0,50
BZU,HZD,23:00,7.943,1,0,0
TPF,KKET,19:00,3.934,1,0,0
BUW,PBE,04:00,158.249,63223,0,50
PJ,BKI,11:00,26.110,7729,0,50
SALE,TKQ,02:00,82.177,49727,0,50
PASA,BPA,17:00,16.058,6537,0,50
SL,SMVJ,08:00,184.779,73352,1,17
DWV,ANO,19:00,5.210,5,0,1
BAM,CMA,03:00,9.756,1793,0,50
HDK,CUK,08:00,11.240,5909,0,50
NNO,VRL,03:00,35.392,12455,0,50
SME,BNW,16:00,18.164,6920,0,50
REN,PNP,16:00,43.824,11461,0,50
MDVL,KGM,22:00,4.698,1,0,0
MAS,KSNG,07:00,24.188,9307,0,50
JCL,KPY,03:00,10.370,3535,0,50
KUDA,ROA,09:00,7.717,2990,0,50
PPT,TDN,09:00,8.564,4112,0,50
AJP,AMP,18:00,5.512,1,0,0
SHTT,BOY,00:00,9.705,2774,0,50
RUPC,PDWA,14:00,6.930,1047,0,50
VKB,SIRD,10:00,13.540,6307,0,50
BJUD,DGR,13:00,13.251,3745,0,50
PEM,KTM,19:00,4.233,1,0,0
PERN,MAKM,12:00,6.491,1159,0,50
VDV,LTRR,01:00,5.072,1,0,0
KEH,KTX,07:00,65.979,37118,0,50
PLJ,KPXR,20:00,39.519,14764,0,50
BNVD,CDG,23:00,6.484,1,0,0
RWO,PKB,13:00,2.879,1,0,0
UDZ,JNL,05:00,34.206,15494,0,50
BRAM,SRJ,20:00,7.735,1,0,0
SBGA,BUH,16:00,5.848,1,0,0
GJN,MZM,06:00,28.429,7791,0,50
GMS,SOU,19:00,5.190,1,0,0
NRM,KTMA,19:00,3.503,1,0,0
BEHS,DMH,07:00,10.201,1974,0,50
MZM,TPU,13:00,12.192,5612,0,50
SL,SGTY,23:00,2.411,1,0,0
TDLE,NAM,00:00,11.076,3845,0,50
DLJ,NRPA,03:00,13.123,4530,0,50
BAM,CHSM,13:00,2.016,1,0,0
AKV,FKM,09:00,10.557,2477,0,50
GHY,CKR,08:00,6.080,1233,0,50
JU,MXH,22:00,6.335,1182,0,50
GUNA,KEK,17:00,14.071,5454,0,50
SRGM,JRMG,14:00,138.748,102649,0,50
BDWS,DLGN,18:00,1.825,1,0,0
HNS,FDN,02:00,9.995,1737,0,50
KFD,GUD,16:00,41.794,11942,0,50
NSU,GTM,01:00,11.215,1382,0,50
BBGN,CPT,08:00,25.804,14687,0,50
JDH,TUP,23:00,5.498,1,0,0
NEW,RNR,16:00,12.124,4379,0,50
PPNS,NBL,02:00,15.188,7739,0,50
CNI,RMT,10:00,29.010,8197,0,50
RNV,PVPT,14:00,6.244,1,0,0
BKSC,WRR,06:00,305.932,260213,0,50
GPI,DZA,22:00,4.210,1,0,0
KEU,TIA,23:00,4.951,1,0,0
AGN,BDW,10:00,8.530,2930,0,50
KZT,VR,04:00,9.265,2246,0,50
BLDI,VKH,13:00,3.473,1,0,0
BNDM,VRLR,09:00,3.420,1,0,0
MCI,PRGR,04:00,101.201,72969,0,50
PDY,MLN,10:00,4.328,1,0,0
CPR,HDW,12:00,12.311,2857,0,50
JNU,BGAN,06:00,7.790,2389,0,50
MRND,CPT,12:00,33.784,19169,0,50
KQA,PRR,06:00,3.886,1,0,0
NBG,FKM,13:00,15.471,7663,0,50
NLDM,ORGA,23:00,3.236,1,0,0
BSJ,MRHT,14:00,2.762,1,0,0
BGNR,BZU,01:00,4.500,1,0,0
TLV,UDN,01:00,29.941,10074,0,50
GBX,KEJ,02:00,3.697,1,0,0
PAY,MQ,10:00,44.160,22045,0,50
MYS,BINR,15:00,15.968,7121,0,50
MBNR,DSS,15:00,7.276,1743,0,50
AJI,PDWA,23:00,3.628,1,0,0
INP,DMK,13:00,1.210,1,0,0
NS,KKP,16:00,20.308,10395,0,50
NRLN,MTC,14:00,4.140,1,0,0
GLA,LHA,06:00,5.924,2052,0,50
DLR,MOZ,00:00,9.310,1962,0,50
SNPU,CAP,22:00,4.400,1,0,0
BNT,BLPU,10:00,8.866,2519,0,50
BTY,MTM,22:00,3.341,1,0,0
CUE,PRDP,22:00,2.141,1,0,0
SRT,ADPT,04:00,157.774,116833,1,9
RJK,MMS,15:00,6.736,2218,0,50
PDKN,IPL,16:00,7.227,3814,0,50
BAGA,JSP,15:00,3.350,1,0,0
AJJ,JHL,13:00,176.583,61809,1,44
TR,DMRX,13:00,23.290,4750,0,50
KKN,TSD,22:00,5.165,1,0,0
DBF,JOL,17:00,4.233,1,0,0
SHZ,MVL,04:00,9.523,3579,0,50
PRNR,NRLR,05:00,11.709,4865,0,50
VPZ,NNN,02:00,14.111,6354,0,50
KSX,ADT,17:00,13.004,4890,0,50
KGB,GRG,02:00,7.457,1987,0,50
STPD,PUNE,02:00,22.380,5794,0,50
THVM,SBB,10:00,112.051,39961,1,18
SMVB,DOE,19:00,10.307,2544,0,50
KGG,KWM,17:00,69.471,36407,0,50
KHH,ADVI,23:00,4.468,1,0,0
MNE,DEEG,14:00,13.056,3280,0,50
MAKR,NDL,16:00,23.043,8835,0,50
DJHR,PDKN,17:00,3.985,1,0,0
CPP,BIM,15:00,5.063,1,0,0
CNK,SDGM,21:00,1.427,1,0,0
BAF,PRNA,21:00,3.245,1,0,0
AI,ANKL,05:00,7.615,1388,0,50
HNS,CVP,00:00,10.895,4108,0,50
DVD,BGO,05:00,163.119,97643,0,50
TGP,BDBA,08:00,32.834,22706,0,50
KLYT,KDJR,17:00,3.402,1,0,0
CWN,MRSH,14:00,5.643,2201,0,50
NRM,MOJ,01:00,14.004,4272,0,50
IJK,UDN,07:00,23.673,7352,0,50
SHRN,SSA,19:00,10.413,2865,0,50
JGE,SEM,11:00,4.226,1,0,0
TPF,FA,13:00,84.378,49188,0,50
ROHA,CNV,09:00,4.012,1906,0,50
MVI,KWP,17:00,8.577,2454,0,50
DMRX,PRGR,23:00,2.920,1,0,0
LBI,GADH,01:00,4.998,4404,0,50
RHMA,IGP,10:00,8.804,2115,0,50
TKMG,CRJ,14:00,10.257,3722,0,50
RWL,LRJ,08:00,6.890,782,0,50
DUB,SNM,08:00,10.438,5536,0,50
TIBI,SVJR,20:00,49.677,15492,0,50
NOMD,APT,18:00,4.359,1,0,0
ROK,KLD,09:00,86.245,44327,0,50
NBA,SPT,05:00,4.231,1,0,0
NDL,PEP,20:00,10.338,3434,0,50
KDU,KTH,10:00,12.088,5062,0,50
LNK,NHY,03:00,9.044,6522,0,50
TR,RNJ,01:00,7.540,1580,0,50
KATL,SFC,12:00,28.112,10693,0,50
GAGA,RNR,10:00,16.944,9714,0,50
MQ,ALMR,04:00,6.082,2799,0,50
GDYA,MNI,12:00,26.388,4436,0,50
JSME,BAZ,11:00,31.133,14721,0,50
KRP,ANG,22:00,9.333,1669,0,50
CSZ,BLP,06:00,27.684,14920,0,50
REJ,PIP,09:00,4.447,1,0,0
AGN,NKP,09:00,11.125,3230,0,50
DPA,TLHD,03:00,7.159,1085,0,50
BN,BVH,12:00,8.329,1147,0,50
BEHR,ROA,04:00,17.422,7259,0,50
TUA,NNHT,17:00,8.178,1907,0,50
SRPN,PLP,19:00,4.636,1,0,0
SFY,OBR,10:00,12.591,7044,0,50
BMJ,SASR,06:00,5.186,1077,0,50
ADRA,GJN,22:00,6.379,1,0,0
DMG,KIT,12:00,9.350,1919,0,50
MBNR,LNL,06:00,11.921,2591,0,50
HPLE,PSD,08:00,3.581,1,0,0
BGND,SGG,20:00,5.925,1,0,0
RPAN,SGDP,07:00,3.069,1,0,0
DAA,THP,19:00,26.259,10209,0,50
UGR,ROA,07:00,5.657,1164,0,50
NBL,HMY,08:00,6.320,1821,0,50
KUA,DVL,22:00,5.396,1,0,0
DFR,SRBA,07:00,20.127,9548,0,50
BLD,TBM,09:00,5.403,1,0,0
BGP,MBNR,19:00,196.168,89266,1,35
KTT,HIR,04:00,23.543,11343,0,50
LBI,SMO,19:00,5.088,1,0,0
NSL,SRW,20:00,8.055,2120,0,50
HDB,SMO,11:00,21.247,10889,0,50
PUNE,JYG,10:00,143.695,69524,1,15
AHO,MTD,07:00,7.646,1279,0,50
BVH,KLYT,16:00,5.757,1447,0,50
JTW,CDG,17:00,14.104,3312,0,50
PAR,JGN,05:00,3.739,1479,0,50
KRMI,BNTL,10:00,1.933,270,0,24
BWPL,PRRB,00:00,21.354,8036,0,50
SNDD,PLJE,12:00,15.755,9220,0,50
PPD,RPAR,12:00,6.825,2171,0,50
GBP,BVP,12:00,12.155,4111,0,50
BHKD,HDK,00:00,10.139,2182,0,50
JWS,BWR,17:00,3.277,1,0,0
STW,SRPN,05:00,71.511,56665,0,50
BOKR,HMT,15:00,1.654,1,0,0
BLP,MLN,05:00,18.735,10307,0,50
BNVD,KZTW,05:00,5.789,2503,0,50
MS,GK,05:00,80.287,89607,0,50
BXK,BBN,05:00,7.430,3093,0,50
JL,DSS,05:00,8.620,2285,0,50
GVG,DBA,17:00,10.687,1813,0,50
URD,MIL,14:00,6.425,1097,0,50
WENA,MCTM,09:00,10.788,2591,0,50
KAH,PYOL,10:00,11.488,3790,0,50
SOU,LTT,16:00,4.725,1,0,0
PB,JUC,16:00,4.178,1,0,0
PYOL,BZR,04:00,10.498,4098,0,50
KTHU,GRH,09:00,1.554,1,0,0
MAKR,SONI,13:00,7.943,5415,0,50
NBI,ALMR,12:00,9.805,6148,0,50
TUVR,BNP,16:00,9.565,3309,0,50
MRND,KSN,02:00,8.580,2161,0,50
TPG,GVR,10:00,26.821,19461,0,50
BSE,VST,16:00,1.588,1,0,0
KWAE,CRJ,02:00,8.243,1057,0,50
JLLO,REN,21:00,5.181,1,0,0
NUA,CPR,18:00,7.003,886,0,50
KUH,UDN,10:00,101.611,35271,0,50
RKSN,AKN,14:00,14.637,2714,0,50
RRE,SMI,01:00,30.186,7672,0,50
NRO,KOL,09:00,9.983,2867,0,50
MDR,SSI,15:00,13.583,6612,0,50
DBR,OPL,17:00,23.201,10802,0,50
DMRX,SRPJ,00:00,6.917,2383,0,50
POZ,PMU,16:00,12.702,3988,0,50
LNN,PYD,20:00,3.091,1,0,0
KMSD,SEG,20:00,4.758,1,0,0
SIRD,CPK,11:00,4.782,1403,0,50
BPL,GUG,06:00,7.087,6480,0,50
RPRD,LLI,10:00,8.616,2301,0,50
KVK,CHD,19:00,3.111,1,0,0
SMBL,JRMG,21:00,3.982,1,0,0
KQN,KMTI,00:00,7.406,4858,0,50
BGM,JTP,09:00,12.997,10030,0,50
NHM,SALE,00:00,10.849,3155,0,50
TAN,ERS,04:00,10.023,2712,0,50
CRWL,BDVR,01:00,1.659,1,0,0
SRF,KPK,09:00,6.664,2040,0,50
CGN,LUR,17:00,11.194,4555,0,50
VG,SKJ,01:00,5.964,1895,0,50
MAI,NHN,23:00,3.488,1,0,0
BGAN,KKN,09:00,3.759,5,0,0
KWP,SAN,23:00,3.799,1,0,0
KGA,DFR,23:00,2.688,1,0,0
TUA,MDL,01:00,9.852,4158,0,50
GODA,KJV,05:00,2.594,1,0,0
BEB,HKG,17:00,5.767,1416,0,50
IMR,MSK,01:00,8.654,3080,0,50
PES,IAA,08:00,10.410,2963,0,50
KMQ,IAA,17:00,6.561,1346,0,50
AVD,NLDM,08:00,12.673,16539,0,50
PGRL,TNGL,00:00,9.625,3500,0,50
JAT,DAPD,19:00,4.383,889,0,50
NMKL,SIOB,11:00,91.955,64092,0,50
INP,AD,15:00,22.193,9327,0,50
SAP,BJMD,18:00,70.156,31041,0,50
BLGR,MAO,01:00,206.898,83307,1,21
BDU,MLG,18:00,12.391,4170,0,50
KDNL,MLV,13:00,15.605,5923,0,50
RN,LBA,18:00,26.285,5941,0,50
HKD,SAL,16:00,4.708,1,0,0
KZJ,RBG,03:00,9.405,2495,0,50
AJE,NRI,04:00,9.716,1417,0,50
MWT,PIP,17:00,15.040,6382,0,50
JID,BYT,15:00,28.225,10574,0,50
CM,HEM,21:00,17.946,6873,0,50
JKPR,PUU,03:00,30.408,14604,0,50
TEK,DOB,18:00,4.931,1,0,0
MRND,MOU,10:00,20.383,8026,0,50
NKE,RJR,21:00,5.873,1,0,0
SLNA,MKS,12:00,4.959,1,0,0
NBL,RAY,03:00,25.424,8153,0,50
GID,KOJ,09:00,10.543,2170,0,50
PKU,PIL,06:00,12.874,5299,0,50
JI,CPA,14:00,6.658,1,0,0
GLI,CHLK,05:00,10.951,2712,0,50
MQS,CWA,20:00,4.648,1,0,0
KDJR,SOB,21:00,3.376,1,0,0
PNBE,KUDL,17:00,12.301,2409,0,50
CJ,MDE,01:00,18.942,8785,0,50
MMCT,PAZ,03:00,190.928,74919,0,50
JGA,KITA,19:00,4.820,1,0,0
KKP,NMGA,23:00,3.048,1,0,0
RTGH,KEM,06:00,20.456,15049,0,50
MAS,PAK,12:00,143.114,65330,1,18
DRD,NDD,22:00,12.825,4335,0,50
PUN,NDB,05:00,7.788,1370,0,50
GPB,LKMR,06:00,9.922,3225,0,50
SFMU,CKP,11:00,25.031,9501,0,50
PASA,EKM,05:00,23.161,10285,0,50
NKMG,MONJ,19:00,3.829,1,0,0
DRL,BDBG,15:00,12.793,5955,0,50
RKSN,SCL,19:00,31.490,16794,0,50
RMF,KMJ,18:00,4.080,1,0,0
VZM,CHZ,18:00,13.987,4711,0,50
BHUJ,RJPB,16:00,10.146,1981,0,50
PUM,HYB,03:00,7.822,1464,0,50
KFA,DAKE,00:00,14.527,2925,0,50
KMNR,DOR,06:00,16.316,6521,0,50
APDJ,KAD,21:00,3.552,1,0,0
STKT,DKBJ,19:00,10.491,3070,0,50
MDDG,NBA,00:00,1.711,1,0,0
SMLA,NOQ,18:00,4.241,1,0,0
GOM,KEB,21:00,4.917,563,0,50
COD,STD,12:00,7.561,1919,0,50
GPI,PRDP,21:00,2.984,1,0,0
KGS,YNRK,16:00,13.365,4729,0,50
SFH,BJE,20:00,4.885,1,0,0
PUN,DLPC,19:00,1.385,1,0,0
MKC,PFM,01:00,4.900,675,0,50
VDV,BJL,19:00,1.913,1,0,0
ZN,TAZ,07:00,8.911,3044,0,50
TPH,PUN,19:00,196.619,86168,0,50
SAW,NRS,20:00,4.519,1,0,0
ADB,YY,11:00,1.725,1,0,0
DJA,MHRG,00:00,18.709,11372,0,50
GHD,JTW,07:00,9.149,1675,0,50
BPRS,USL,00:00,12.329,4923,0,50
SUNR,HRW,20:00,22.909,9387,0,50
RNIS,JRU,13:00,4.819,5,0,0
AI,GLA,01:00,12.840,5827,0,50
NKM,GKL,05:00,147.583,64406,0,50
AJNI,AIT,00:00,17.398,3006,0,50
REJ,TISI,14:00,4.731,1,0,0
PERN,RDM,07:00,40.195,14993,0,50
ASH,BRD,20:00,7.680,1096,0,50
KVZ,MWM,00:00,34.573,13330,0,50
MEM,TRSR,14:00,12.964,5603,0,50
JYP,SNKL,09:00,19.466,10117,0,50
MMM,JKPR,13:00,6.658,2039,0,50
BEA,WRS,15:00,11.036,6075,0,50
RAJP,PPI,10:00,21.223,6632,0,50
NS,PGI,03:00,11.033,5367,0,50
JKB,MKS,05:00,5.818,5035,0,50
MHBA,MOTH,20:00,3.731,1,0,0
TMZ,JAT,22:00,3.737,1,0,0
IGR,HAR,14:00,3.148,1,0,0
LKA,NBQ,05:00,11.610,9306,0,50
KNGR,YNK,10:00,3.467,1,0,0
VTJ,KSF,15:00,6.811,4206,0,50
SMT,SAP,11:00,5.723,1325,0,50
PKO,TSD,14:00,7.359,4331,0,50
KTW,BANO,22:00,2.462,1,0,0
KLGD,SGTY,16:00,1.278,1,0,0
HSR,NSU,20:00,3.021,1,0,0
INDB,BMI,22:00,145.426,51946,1,18
TLR,BXN,15:00,17.082,3136,0,50
KTJ,BARH,16:00,14.085,4764,0,50
NGP,PBE,23:00,4.239,1,0,0
NHR,BEB,06:00,9.769,2855,0,50
MCA,BUDI,17:00,39.380,14775,0,50
NDAE,SBNM,14:00,31.971,17026,0,50
JWP,CDG,04:00,12.979,2018,0,50
PEN,ATL,10:00,8.315,1062,0,50
ML,NPD,10:00,3.613,1,0,0
SHNR,UB,04:00,24.860,15004,0,50
BCK,AKRD,16:00,23.518,5657,0,50
RMM,AMLA,14:00,10.233,2815,0,50
BZN,PCOI,10:00,7.563,1503,0,50
SHRG,KLGD,19:00,3.016,1,0,0
ODC,URPR,21:00,4.122,1,0,0
LONI,NDPM,11:00,5.085,1,0,0
UHR,JPL,21:00,8.911,2289,0,50
BTTR,MMA,13:00,14.367,5059,0,50
SGW,ED,15:00,5.315,1,0,0
TKR,BGS,13:00,12.304,4190,0,50
PRRB,MNV,02:00,13.833,3343,0,50
HNA,MOG,01:00,5.338,634,0,50
PDR,ANV,01:00,10.505,2928,0,50
KCT,DEOS,02:00,39.278,18490,0,50
TIR,MRT,14:00,6.773,2036,0,50
SRP,DLCR,21:00,2.484,1,0,0
OTP,NLV,14:00,20.061,11108,0,50
CTC,KTO,20:00,12.112,6019,0,50
VPDA,SSIA,16:00,3.799,1,0,0
CNB,IZN,17:00,7.399,2279,0,50
RXL,FK,21:00,7.018,1619,0,50
SAI,BPA,23:00,4.773,1,0,0
CNV,ANLG,05:00,1.427,1,0,0
SVX,PAA,14:00,9.566,2644,0,50
MRGA,VM,14:00,15.576,9065,0,50
KMSD,TSR,20:00,3.726,1,0,0
RKM,BD,03:00,10.098,2578,0,50
GUV,HGT,01:00,7.129,3867,0,50
KGM,VNE,09:00,9.042,3641,0,50
SDB,NR,20:00,5.055,1,0,0
SUNR,TRO,07:00,18.844,6492,0,50
BHNE,MBDP,09:00,178.174,90071,0,50
RPAR,BEHS,09:00,15.907,3044,0,50
CTA,BXR,05:00,8.711,1,0,0
KON,KNF,01:00,2.902,1,0,0
DTRD,TUA,02:00,171.111,44869,0,50
BGHU,BXN,10:00,15.911,2841,0,50
BSTP,LKR,23:00,6.931,1,0,0
WDJ,RBL,03:00,14.706,3094,0,50
VG,BNKI,10:00,10.648,2548,0,50
ADTP,EKI,03:00,12.646,2146,0,50
RURA,CRR,07:00,19.829,6561,0,50
NBD,GDG,05:00,8.010,1364,0,50
DGA,AL,03:00,183.380,58164,0,50
SFY,DNRP,08:00,2.083,1,0,0
HNK,HMO,16:00,5.822,1,0,0
GGC,BDBA,23:00,3.052,1,0,0
CT,BZA,19:00,7.786,1,0,0
SWM,BST,18:00,19.997,3504,0,50
HAUR,BGND,20:00,3.978,1,0,0
WFD,BTY,06:00,43.989,12258,0,50
BHG,BKJ,11:00,9.114,1699,0,50
SGLA,GGC,16:00,6.932,1,0,0
MEM,MVL,19:00,4.708,1,0,0
BUB,BRPS,11:00,9.710,1730,0,50
MLDT,RMPB,12:00,259.250,79148,1,2
GGR,BSKH,07:00,4.868,1,0,0
MYY,ABP,06:00,13.458,3544,0,50
CAP,KRG,21:00,77.214,27891,0,50
BHET,KIGL,11:00,2.597,1,0,0
WADI,GHUM,09:00,1.728,1,0,0
SEJ,PKO,01:00,3.861,1,0,0
ETM,KAT,08:00,10.459,3537,0,50
KLT,CKLA,17:00,35.065,19849,0,50
HEM,MJF,13:00,8.395,1340,0,50
NPBR,WTP,18:00,3.249,1,0,0
NNHT,SMZ,04:00,12.184,2715,0,50
GLI,AUBR,12:00,24.027,6738,0,50
BPF,SI,13:00,37.374,15398,0,50
WOC,REWA,21:00,9.297,1648,0,50
TSK,IGR,00:00,3.974,1,0,0
CMA,LDH,11:00,11.546,1841,0,50
KNN,PRYJ,15:00,12.826,1641,0,50
KS,MDN,11:00,11.424,1657,0,50
OKA,SHRG,15:00,15.545,3902,0,50
HSDA,BNT,20:00,8.194,1,0,0
RWL,JSGR,02:00,17.349,4134,0,50
GRL,PBW,10:00,16.487,3748,0,50
KAJ,RDM,12:00,16.347,3448,0,50
BPD,TBH,04:00,5.217,1,0,0
STP,UDN,19:00,6.719,1,0,0
CBE,KUV,13:00,28.753,10970,0,50
PRDP,MKU,12:00,12.490,1043,0,50
KRMR,SOJN,15:00,5.932,1,0,0
JRK,DEHR,23:00,5.102,1,0,0
MBM,TP,08:00,16.350,6896,0,50
PRYJ,NMKL,06:00,61.027,30109,0,50
BRYA,BRAM,13:00,14.198,9480,0,50
SM,CHL,03:00,24.924,9072,0,50
EKM,SLY,05:00,108.748,36037,0,50
KRNT,CGY,09:00,16.253,4322,0,50
SFH,TBH,06:00,6.591,1,0,0
MRHT,TMQ,13:00,15.685,3717,0,50
VKA,MDJN,13:00,3.818,1,0,0
IGP,BSE,18:00,19.881,4693,0,50
ISA,DMR,19:00,6.486,1359,0,50
TRT,HWH,21:00,6.568,1,0,0
BHS,GWD,13:00,15.806,5835,0,50
POE,SJS,13:00,2.172,1,0,0
RTGH,GWD,04:00,10.820,2597,0,50
WKR,NRM,00:00,8.605,1625,0,50
DBF,DMP,05:00,13.303,7164,0,50
LAT,SPTR,12:00,4.532,1,0,0
DMC,MNAE,06:00,188.843,68626,1,39
PVRD,AAL,14:00,8.013,1051,0,50
